time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-06-02T00:00:00Z,-34.4632,139.0584,17.294836044311523
1970-06-03T00:00:00Z,-34.4632,139.0584,13.422996520996094
1970-06-04T00:00:00Z,-34.4632,139.0584,14.632387161254883
1970-06-05T00:00:00Z,-34.4632,139.0584,14.676458358764648
1970-06-06T00:00:00Z,-34.4632,139.0584,14.72373104095459
1970-06-07T00:00:00Z,-34.4632,139.0584,16.20976448059082
1970-06-08T00:00:00Z,-34.4632,139.0584,17.17501449584961
1970-06-09T00:00:00Z,-34.4632,139.0584,15.850363731384277
1970-06-10T00:00:00Z,-34.4632,139.0584,13.68303394317627
1970-06-11T00:00:00Z,-34.4632,139.0584,12.68034839630127
1970-06-12T00:00:00Z,-34.4632,139.0584,15.638579368591309
1970-06-13T00:00:00Z,-34.4632,139.0584,14.843303680419922
1970-06-14T00:00:00Z,-34.4632,139.0584,16.08748435974121
1970-06-15T00:00:00Z,-34.4632,139.0584,13.06552505493164
1970-06-16T00:00:00Z,-34.4632,139.0584,13.016664505004883
1970-06-17T00:00:00Z,-34.4632,139.0584,11.787878036499023
1970-06-18T00:00:00Z,-34.4632,139.0584,11.478201866149902
1970-06-19T00:00:00Z,-34.4632,139.0584,14.119840621948242
1970-06-20T00:00:00Z,-34.4632,139.0584,15.431574821472168
1970-06-21T00:00:00Z,-34.4632,139.0584,12.619651794433594
1970-06-22T00:00:00Z,-34.4632,139.0584,11.683618545532227
1970-06-23T00:00:00Z,-34.4632,139.0584,13.657575607299805
1970-06-24T00:00:00Z,-34.4632,139.0584,17.348527908325195
1970-06-25T00:00:00Z,-34.4632,139.0584,18.636856079101562
1970-06-26T00:00:00Z,-34.4632,139.0584,14.616145133972168
1970-06-27T00:00:00Z,-34.4632,139.0584,14.22046947479248
1970-06-28T00:00:00Z,-34.4632,139.0584,17.24979591369629
1970-06-29T00:00:00Z,-34.4632,139.0584,18.72666358947754
1970-06-30T00:00:00Z,-34.4632,139.0584,14.389013290405273
1970-07-01T00:00:00Z,-34.4632,139.0584,12.984923362731934
1970-07-02T00:00:00Z,-34.4632,139.0584,12.801238059997559
1970-07-03T00:00:00Z,-34.4632,139.0584,14.64499282836914
1970-07-04T00:00:00Z,-34.4632,139.0584,13.89042854309082
1970-07-05T00:00:00Z,-34.4632,139.0584,14.284046173095703
1970-07-06T00:00:00Z,-34.4632,139.0584,14.854181289672852
1970-07-07T00:00:00Z,-34.4632,139.0584,16.170307159423828
1970-07-08T00:00:00Z,-34.4632,139.0584,13.52011775970459
1970-07-09T00:00:00Z,-34.4632,139.0584,11.11238956451416
1970-07-10T00:00:00Z,-34.4632,139.0584,10.530696868896484
1970-07-11T00:00:00Z,-34.4632,139.0584,11.063289642333984
1970-07-12T00:00:00Z,-34.4632,139.0584,10.772520065307617
1970-07-13T00:00:00Z,-34.4632,139.0584,11.14182186126709
