time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1970-08-01T00:00:00Z,-20.3004,148.5484,0.0
1970-08-02T00:00:00Z,-20.3004,148.5484,0.0
1970-08-03T00:00:00Z,-20.3004,148.5484,0.0
1970-08-04T00:00:00Z,-20.3004,148.5484,0.0
1970-08-05T00:00:00Z,-20.3004,148.5484,0.0
1970-08-06T00:00:00Z,-20.3004,148.5484,0.0
1970-08-07T00:00:00Z,-20.3004,148.5484,0.0
1970-08-08T00:00:00Z,-20.3004,148.5484,27.494354248046875
1970-08-09T00:00:00Z,-20.3004,148.5484,14.354830741882324
1970-08-10T00:00:00Z,-20.3004,148.5484,1.2666198015213013
1970-08-11T00:00:00Z,-20.3004,148.5484,0.0
1970-08-12T00:00:00Z,-20.3004,148.5484,0.0
1970-08-13T00:00:00Z,-20.3004,148.5484,0.0
1970-08-14T00:00:00Z,-20.3004,148.5484,0.0
1970-08-15T00:00:00Z,-20.3004,148.5484,0.0
1970-08-16T00:00:00Z,-20.3004,148.5484,0.0
1970-08-17T00:00:00Z,-20.3004,148.5484,0.0
1970-08-18T00:00:00Z,-20.3004,148.5484,0.0
1970-08-19T00:00:00Z,-20.3004,148.5484,0.0
1970-08-20T00:00:00Z,-20.3004,148.5484,0.0
1970-08-21T00:00:00Z,-20.3004,148.5484,0.0
1970-08-22T00:00:00Z,-20.3004,148.5484,0.0
1970-08-23T00:00:00Z,-20.3004,148.5484,0.0
1970-08-24T00:00:00Z,-20.3004,148.5484,0.0
1970-08-25T00:00:00Z,-20.3004,148.5484,0.0
1970-08-26T00:00:00Z,-20.3004,148.5484,0.0
1970-08-27T00:00:00Z,-20.3004,148.5484,0.0
1970-08-28T00:00:00Z,-20.3004,148.5484,0.0
1970-08-29T00:00:00Z,-20.3004,148.5484,0.0
1970-08-30T00:00:00Z,-20.3004,148.5484,0.0
1970-08-31T00:00:00Z,-20.3004,148.5484,0.0
1970-09-01T00:00:00Z,-20.3004,148.5484,0.0
1970-09-02T00:00:00Z,-20.3004,148.5484,0.0
1970-09-03T00:00:00Z,-20.3004,148.5484,0.0
1970-09-04T00:00:00Z,-20.3004,148.5484,0.0
1970-09-05T00:00:00Z,-20.3004,148.5484,0.0
1970-09-06T00:00:00Z,-20.3004,148.5484,0.0
1970-09-07T00:00:00Z,-20.3004,148.5484,0.0
1970-09-08T00:00:00Z,-20.3004,148.5484,0.0
1970-09-09T00:00:00Z,-20.3004,148.5484,0.0
1970-09-10T00:00:00Z,-20.3004,148.5484,0.0
1970-09-11T00:00:00Z,-20.3004,148.5484,0.0
1970-09-12T00:00:00Z,-20.3004,148.5484,0.0
1970-09-13T00:00:00Z,-20.3004,148.5484,0.360207200050354
1970-09-14T00:00:00Z,-20.3004,148.5484,0.0
1970-09-15T00:00:00Z,-20.3004,148.5484,0.0
1970-09-16T00:00:00Z,-20.3004,148.5484,0.0
1970-09-17T00:00:00Z,-20.3004,148.5484,0.0
1970-09-18T00:00:00Z,-20.3004,148.5484,0.0
1970-09-19T00:00:00Z,-20.3004,148.5484,0.0
1970-09-20T00:00:00Z,-20.3004,148.5484,0.0
1970-09-21T00:00:00Z,-20.3004,148.5484,0.0
1970-09-22T00:00:00Z,-20.3004,148.5484,0.23880158364772797
1970-09-23T00:00:00Z,-20.3004,148.5484,2.1060361862182617
1970-09-24T00:00:00Z,-20.3004,148.5484,0.0
1970-09-25T00:00:00Z,-20.3004,148.5484,0.0
1970-09-26T00:00:00Z,-20.3004,148.5484,0.0
1970-09-27T00:00:00Z,-20.3004,148.5484,0.0
1970-09-28T00:00:00Z,-20.3004,148.5484,0.0
1970-09-29T00:00:00Z,-20.3004,148.5484,0.0
1970-09-30T00:00:00Z,-20.3004,148.5484,0.0
1970-10-01T00:00:00Z,-20.3004,148.5484,0.0
1970-10-02T00:00:00Z,-20.3004,148.5484,0.0
1970-10-03T00:00:00Z,-20.3004,148.5484,0.0
