time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1970-05-16T00:00:00Z,-34.9703,138.6813,15.987197875976562
1970-05-17T00:00:00Z,-34.9703,138.6813,9.965340614318848
1970-05-18T00:00:00Z,-34.9703,138.6813,1.6114422082901
1970-05-19T00:00:00Z,-34.9703,138.6813,3.826658010482788
1970-05-20T00:00:00Z,-34.9703,138.6813,8.299431800842285
1970-05-21T00:00:00Z,-34.9703,138.6813,1.195947527885437
1970-05-22T00:00:00Z,-34.9703,138.6813,0.3448902666568756
1970-05-23T00:00:00Z,-34.9703,138.6813,0.6386201977729797
1970-05-24T00:00:00Z,-34.9703,138.6813,0.0
1970-05-25T00:00:00Z,-34.9703,138.6813,0.0
1970-05-26T00:00:00Z,-34.9703,138.6813,0.0
1970-05-27T00:00:00Z,-34.9703,138.6813,0.0
1970-05-28T00:00:00Z,-34.9703,138.6813,0.0
1970-05-29T00:00:00Z,-34.9703,138.6813,7.257892608642578
1970-05-30T00:00:00Z,-34.9703,138.6813,0.14033663272857666
1970-05-31T00:00:00Z,-34.9703,138.6813,0.0
1970-06-01T00:00:00Z,-34.9703,138.6813,0.0
1970-06-02T00:00:00Z,-34.9703,138.6813,0.14028871059417725
1970-06-03T00:00:00Z,-34.9703,138.6813,13.48328971862793
1970-06-04T00:00:00Z,-34.9703,138.6813,4.952862739562988
1970-06-05T00:00:00Z,-34.9703,138.6813,2.684434652328491
1970-06-06T00:00:00Z,-34.9703,138.6813,0.46876972913742065
1970-06-07T00:00:00Z,-34.9703,138.6813,0.0
1970-06-08T00:00:00Z,-34.9703,138.6813,0.0
1970-06-09T00:00:00Z,-34.9703,138.6813,1.1579004526138306
1970-06-10T00:00:00Z,-34.9703,138.6813,28.386505126953125
1970-06-11T00:00:00Z,-34.9703,138.6813,3.7139720916748047
1970-06-12T00:00:00Z,-34.9703,138.6813,0.0
1970-06-13T00:00:00Z,-34.9703,138.6813,7.269400119781494
1970-06-14T00:00:00Z,-34.9703,138.6813,2.5386228561401367
1970-06-15T00:00:00Z,-34.9703,138.6813,6.728501319885254
1970-06-16T00:00:00Z,-34.9703,138.6813,9.539422035217285
1970-06-17T00:00:00Z,-34.9703,138.6813,0.45559680461883545
1970-06-18T00:00:00Z,-34.9703,138.6813,0.0
1970-06-19T00:00:00Z,-34.9703,138.6813,3.1901910305023193
1970-06-20T00:00:00Z,-34.9703,138.6813,0.18911877274513245
1970-06-21T00:00:00Z,-34.9703,138.6813,16.702842712402344
1970-06-22T00:00:00Z,-34.9703,138.6813,12.696003913879395
1970-06-23T00:00:00Z,-34.9703,138.6813,0.0
1970-06-24T00:00:00Z,-34.9703,138.6813,0.0
1970-06-25T00:00:00Z,-34.9703,138.6813,0.0
1970-06-26T00:00:00Z,-34.9703,138.6813,5.665501594543457
1970-06-27T00:00:00Z,-34.9703,138.6813,14.837007522583008
1970-06-28T00:00:00Z,-34.9703,138.6813,1.2609286308288574
1970-06-29T00:00:00Z,-34.9703,138.6813,1.3544731140136719
1970-06-30T00:00:00Z,-34.9703,138.6813,9.796059608459473
1970-07-01T00:00:00Z,-34.9703,138.6813,27.373512268066406
1970-07-02T00:00:00Z,-34.9703,138.6813,1.8032817840576172
1970-07-03T00:00:00Z,-34.9703,138.6813,0.0
1970-07-04T00:00:00Z,-34.9703,138.6813,1.3866161108016968
1970-07-05T00:00:00Z,-34.9703,138.6813,14.953673362731934
1970-07-06T00:00:00Z,-34.9703,138.6813,4.538548469543457
1970-07-07T00:00:00Z,-34.9703,138.6813,0.7117475867271423
1970-07-08T00:00:00Z,-34.9703,138.6813,1.0282717943191528
1970-07-09T00:00:00Z,-34.9703,138.6813,8.998424530029297
1970-07-10T00:00:00Z,-34.9703,138.6813,5.0129899978637695
1970-07-11T00:00:00Z,-34.9703,138.6813,3.659492254257202
1970-07-12T00:00:00Z,-34.9703,138.6813,2.148226261138916
1970-07-13T00:00:00Z,-34.9703,138.6813,0.5313315391540527
1970-07-14T00:00:00Z,-34.9703,138.6813,0.0
1970-07-15T00:00:00Z,-34.9703,138.6813,0.864375114440918
1970-07-16T00:00:00Z,-34.9703,138.6813,2.3260412216186523
1970-07-17T00:00:00Z,-34.9703,138.6813,13.480378150939941
1970-07-18T00:00:00Z,-34.9703,138.6813,18.312599182128906
1970-07-19T00:00:00Z,-34.9703,138.6813,10.223702430725098
1970-07-20T00:00:00Z,-34.9703,138.6813,13.937024116516113
1970-07-21T00:00:00Z,-34.9703,138.6813,9.210643768310547
1970-07-22T00:00:00Z,-34.9703,138.6813,0.0
1970-07-23T00:00:00Z,-34.9703,138.6813,1.5441474914550781
1970-07-24T00:00:00Z,-34.9703,138.6813,0.0
1970-07-25T00:00:00Z,-34.9703,138.6813,1.0865001678466797
1970-07-26T00:00:00Z,-34.9703,138.6813,0.1723136305809021
1970-07-27T00:00:00Z,-34.9703,138.6813,0.0
1970-07-28T00:00:00Z,-34.9703,138.6813,0.0
1970-07-29T00:00:00Z,-34.9703,138.6813,0.0
1970-07-30T00:00:00Z,-34.9703,138.6813,0.0
1970-07-31T00:00:00Z,-34.9703,138.6813,0.0
1970-08-01T00:00:00Z,-34.9703,138.6813,1.0513964891433716
1970-08-02T00:00:00Z,-34.9703,138.6813,14.686555862426758
1970-08-03T00:00:00Z,-34.9703,138.6813,20.00474739074707
1970-08-04T00:00:00Z,-34.9703,138.6813,11.204894065856934
1970-08-05T00:00:00Z,-34.9703,138.6813,1.1707382202148438
1970-08-06T00:00:00Z,-34.9703,138.6813,0.0
1970-08-07T00:00:00Z,-34.9703,138.6813,0.9943960309028625
1970-08-08T00:00:00Z,-34.9703,138.6813,0.0
1970-08-09T00:00:00Z,-34.9703,138.6813,0.0
1970-08-10T00:00:00Z,-34.9703,138.6813,3.321380853652954
1970-08-11T00:00:00Z,-34.9703,138.6813,2.3357582092285156
1970-08-12T00:00:00Z,-34.9703,138.6813,16.994089126586914
1970-08-13T00:00:00Z,-34.9703,138.6813,8.952215194702148
1970-08-14T00:00:00Z,-34.9703,138.6813,1.3882893323898315
1970-08-15T00:00:00Z,-34.9703,138.6813,2.241259813308716
1970-08-16T00:00:00Z,-34.9703,138.6813,6.91581392288208
1970-08-17T00:00:00Z,-34.9703,138.6813,4.462352752685547
1970-08-18T00:00:00Z,-34.9703,138.6813,0.8382235169410706
1970-08-19T00:00:00Z,-34.9703,138.6813,0.0
1970-08-20T00:00:00Z,-34.9703,138.6813,0.0
1970-08-21T00:00:00Z,-34.9703,138.6813,0.0
1970-08-22T00:00:00Z,-34.9703,138.6813,4.088879585266113
1970-08-23T00:00:00Z,-34.9703,138.6813,1.0950446128845215
1970-08-24T00:00:00Z,-34.9703,138.6813,4.540097713470459
1970-08-25T00:00:00Z,-34.9703,138.6813,13.765094757080078
1970-08-26T00:00:00Z,-34.9703,138.6813,3.0007970333099365
1970-08-27T00:00:00Z,-34.9703,138.6813,40.860904693603516
1970-08-28T00:00:00Z,-34.9703,138.6813,10.102531433105469
1970-08-29T00:00:00Z,-34.9703,138.6813,9.51111125946045
1970-08-30T00:00:00Z,-34.9703,138.6813,8.625734329223633
1970-08-31T00:00:00Z,-34.9703,138.6813,3.457926034927368
1970-09-01T00:00:00Z,-34.9703,138.6813,0.0
1970-09-02T00:00:00Z,-34.9703,138.6813,0.0
1970-09-03T00:00:00Z,-34.9703,138.6813,0.0
1970-09-04T00:00:00Z,-34.9703,138.6813,3.651275396347046
1970-09-05T00:00:00Z,-34.9703,138.6813,2.7184393405914307
1970-09-06T00:00:00Z,-34.9703,138.6813,3.528792381286621
1970-09-07T00:00:00Z,-34.9703,138.6813,0.0
1970-09-08T00:00:00Z,-34.9703,138.6813,0.0
1970-09-09T00:00:00Z,-34.9703,138.6813,2.231907606124878
1970-09-10T00:00:00Z,-34.9703,138.6813,4.356398105621338
1970-09-11T00:00:00Z,-34.9703,138.6813,2.5517613887786865
1970-09-12T00:00:00Z,-34.9703,138.6813,0.0
1970-09-13T00:00:00Z,-34.9703,138.6813,0.0676734521985054
1970-09-14T00:00:00Z,-34.9703,138.6813,2.8345727920532227
1970-09-15T00:00:00Z,-34.9703,138.6813,16.425630569458008
1970-09-16T00:00:00Z,-34.9703,138.6813,1.7155210971832275
1970-09-17T00:00:00Z,-34.9703,138.6813,0.0
1970-09-18T00:00:00Z,-34.9703,138.6813,0.0
1970-09-19T00:00:00Z,-34.9703,138.6813,0.056692421436309814
1970-09-20T00:00:00Z,-34.9703,138.6813,0.0
1970-09-21T00:00:00Z,-34.9703,138.6813,1.991541862487793
1970-09-22T00:00:00Z,-34.9703,138.6813,22.366708755493164
1970-09-23T00:00:00Z,-34.9703,138.6813,2.8634445667266846
1970-09-24T00:00:00Z,-34.9703,138.6813,2.003614902496338
1970-09-25T00:00:00Z,-34.9703,138.6813,0.0
1970-09-26T00:00:00Z,-34.9703,138.6813,0.3807389736175537
1970-09-27T00:00:00Z,-34.9703,138.6813,23.93604850769043
1970-09-28T00:00:00Z,-34.9703,138.6813,3.9015753269195557
1970-09-29T00:00:00Z,-34.9703,138.6813,7.843945026397705
1970-09-30T00:00:00Z,-34.9703,138.6813,0.0
1970-10-01T00:00:00Z,-34.9703,138.6813,2.5333762168884277
1970-10-02T00:00:00Z,-34.9703,138.6813,0.0
1970-10-03T00:00:00Z,-34.9703,138.6813,2.1301958560943604
1970-10-04T00:00:00Z,-34.9703,138.6813,0.0
1970-10-05T00:00:00Z,-34.9703,138.6813,0.0
1970-10-06T00:00:00Z,-34.9703,138.6813,0.0
1970-10-07T00:00:00Z,-34.9703,138.6813,0.0
1970-10-08T00:00:00Z,-34.9703,138.6813,0.0
1970-10-09T00:00:00Z,-34.9703,138.6813,0.5233708024024963
1970-10-10T00:00:00Z,-34.9703,138.6813,0.0
1970-10-11T00:00:00Z,-34.9703,138.6813,0.0
1970-10-12T00:00:00Z,-34.9703,138.6813,0.0
1970-10-13T00:00:00Z,-34.9703,138.6813,4.456067085266113
1970-10-14T00:00:00Z,-34.9703,138.6813,2.2098984718322754
1970-10-15T00:00:00Z,-34.9703,138.6813,0.0
1970-10-16T00:00:00Z,-34.9703,138.6813,0.0
1970-10-17T00:00:00Z,-34.9703,138.6813,2.178513765335083
1970-10-18T00:00:00Z,-34.9703,138.6813,0.0
1970-10-19T00:00:00Z,-34.9703,138.6813,0.661544919013977
1970-10-20T00:00:00Z,-34.9703,138.6813,0.11119987815618515
1970-10-21T00:00:00Z,-34.9703,138.6813,0.0
1970-10-22T00:00:00Z,-34.9703,138.6813,0.0
1970-10-23T00:00:00Z,-34.9703,138.6813,0.0
1970-10-24T00:00:00Z,-34.9703,138.6813,1.1683400869369507
