time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-04-21T00:00:00Z,-17.7371,145.4363,25.000520706176758
1970-04-22T00:00:00Z,-17.7371,145.4363,25.956762313842773
1970-04-23T00:00:00Z,-17.7371,145.4363,28.05107879638672
1970-04-24T00:00:00Z,-17.7371,145.4363,27.117116928100586
1970-04-25T00:00:00Z,-17.7371,145.4363,27.66794204711914
1970-04-26T00:00:00Z,-17.7371,145.4363,25.96475601196289
1970-04-27T00:00:00Z,-17.7371,145.4363,25.40186882019043
1970-04-28T00:00:00Z,-17.7371,145.4363,23.906251907348633
1970-04-29T00:00:00Z,-17.7371,145.4363,24.486696243286133
1970-04-30T00:00:00Z,-17.7371,145.4363,25.019756317138672
1970-05-01T00:00:00Z,-17.7371,145.4363,24.53895378112793
1970-05-02T00:00:00Z,-17.7371,145.4363,23.390911102294922
1970-05-03T00:00:00Z,-17.7371,145.4363,25.670135498046875
1970-05-04T00:00:00Z,-17.7371,145.4363,26.22653579711914
1970-05-05T00:00:00Z,-17.7371,145.4363,24.913938522338867
1970-05-06T00:00:00Z,-17.7371,145.4363,25.887676239013672
1970-05-07T00:00:00Z,-17.7371,145.4363,25.33222198486328
1970-05-08T00:00:00Z,-17.7371,145.4363,24.18143653869629
1970-05-09T00:00:00Z,-17.7371,145.4363,24.56173324584961
1970-05-10T00:00:00Z,-17.7371,145.4363,24.083423614501953
1970-05-11T00:00:00Z,-17.7371,145.4363,22.493253707885742
1970-05-12T00:00:00Z,-17.7371,145.4363,23.14714813232422
1970-05-13T00:00:00Z,-17.7371,145.4363,23.58277130126953
1970-05-14T00:00:00Z,-17.7371,145.4363,23.701711654663086
1970-05-15T00:00:00Z,-17.7371,145.4363,23.807891845703125
1970-05-16T00:00:00Z,-17.7371,145.4363,24.689817428588867
1970-05-17T00:00:00Z,-17.7371,145.4363,23.696002960205078
1970-05-18T00:00:00Z,-17.7371,145.4363,22.101552963256836
1970-05-19T00:00:00Z,-17.7371,145.4363,22.27820587158203
1970-05-20T00:00:00Z,-17.7371,145.4363,23.125873565673828
1970-05-21T00:00:00Z,-17.7371,145.4363,22.878217697143555
1970-05-22T00:00:00Z,-17.7371,145.4363,21.542823791503906
1970-05-23T00:00:00Z,-17.7371,145.4363,20.799150466918945
1970-05-24T00:00:00Z,-17.7371,145.4363,20.8963623046875
1970-05-25T00:00:00Z,-17.7371,145.4363,21.68204116821289
1970-05-26T00:00:00Z,-17.7371,145.4363,22.56375503540039
1970-05-27T00:00:00Z,-17.7371,145.4363,23.292285919189453
1970-05-28T00:00:00Z,-17.7371,145.4363,24.722496032714844
1970-05-29T00:00:00Z,-17.7371,145.4363,24.158920288085938
1970-05-30T00:00:00Z,-17.7371,145.4363,24.113122940063477
1970-05-31T00:00:00Z,-17.7371,145.4363,24.950122833251953
1970-06-01T00:00:00Z,-17.7371,145.4363,23.48377227783203
1970-06-02T00:00:00Z,-17.7371,145.4363,25.522531509399414
1970-06-03T00:00:00Z,-17.7371,145.4363,27.330364227294922
1970-06-04T00:00:00Z,-17.7371,145.4363,26.85938262939453
1970-06-05T00:00:00Z,-17.7371,145.4363,25.799806594848633
1970-06-06T00:00:00Z,-17.7371,145.4363,24.20161247253418
1970-06-07T00:00:00Z,-17.7371,145.4363,22.893095016479492
1970-06-08T00:00:00Z,-17.7371,145.4363,22.3079891204834
1970-06-09T00:00:00Z,-17.7371,145.4363,21.419775009155273
1970-06-10T00:00:00Z,-17.7371,145.4363,21.192325592041016
1970-06-11T00:00:00Z,-17.7371,145.4363,21.415435791015625
1970-06-12T00:00:00Z,-17.7371,145.4363,22.393280029296875
1970-06-13T00:00:00Z,-17.7371,145.4363,23.336843490600586
1970-06-14T00:00:00Z,-17.7371,145.4363,22.520902633666992
1970-06-15T00:00:00Z,-17.7371,145.4363,22.032012939453125
1970-06-16T00:00:00Z,-17.7371,145.4363,21.95105743408203
1970-06-17T00:00:00Z,-17.7371,145.4363,19.24272346496582
1970-06-18T00:00:00Z,-17.7371,145.4363,19.860244750976562
1970-06-19T00:00:00Z,-17.7371,145.4363,20.03972053527832
1970-06-20T00:00:00Z,-17.7371,145.4363,18.8757381439209
1970-06-21T00:00:00Z,-17.7371,145.4363,21.099470138549805
1970-06-22T00:00:00Z,-17.7371,145.4363,23.415332794189453
1970-06-23T00:00:00Z,-17.7371,145.4363,22.321029663085938
1970-06-24T00:00:00Z,-17.7371,145.4363,22.258838653564453
1970-06-25T00:00:00Z,-17.7371,145.4363,21.41640281677246
1970-06-26T00:00:00Z,-17.7371,145.4363,21.306629180908203
1970-06-27T00:00:00Z,-17.7371,145.4363,23.349821090698242
1970-06-28T00:00:00Z,-17.7371,145.4363,23.092588424682617
1970-06-29T00:00:00Z,-17.7371,145.4363,22.401050567626953
1970-06-30T00:00:00Z,-17.7371,145.4363,21.423383712768555
1970-07-01T00:00:00Z,-17.7371,145.4363,22.829605102539062
1970-07-02T00:00:00Z,-17.7371,145.4363,23.870439529418945
1970-07-03T00:00:00Z,-17.7371,145.4363,23.35236167907715
1970-07-04T00:00:00Z,-17.7371,145.4363,22.278398513793945
1970-07-05T00:00:00Z,-17.7371,145.4363,20.846847534179688
1970-07-06T00:00:00Z,-17.7371,145.4363,20.280778884887695
1970-07-07T00:00:00Z,-17.7371,145.4363,20.348735809326172
1970-07-08T00:00:00Z,-17.7371,145.4363,20.793190002441406
1970-07-09T00:00:00Z,-17.7371,145.4363,21.715576171875
1970-07-10T00:00:00Z,-17.7371,145.4363,21.814830780029297
1970-07-11T00:00:00Z,-17.7371,145.4363,21.8823184967041
1970-07-12T00:00:00Z,-17.7371,145.4363,20.7737979888916
1970-07-13T00:00:00Z,-17.7371,145.4363,19.251588821411133
1970-07-14T00:00:00Z,-17.7371,145.4363,19.499616622924805
1970-07-15T00:00:00Z,-17.7371,145.4363,20.811304092407227
1970-07-16T00:00:00Z,-17.7371,145.4363,19.940589904785156
1970-07-17T00:00:00Z,-17.7371,145.4363,20.98528289794922
1970-07-18T00:00:00Z,-17.7371,145.4363,22.016530990600586
1970-07-19T00:00:00Z,-17.7371,145.4363,21.80699348449707
1970-07-20T00:00:00Z,-17.7371,145.4363,19.67460823059082
1970-07-21T00:00:00Z,-17.7371,145.4363,20.711095809936523
1970-07-22T00:00:00Z,-17.7371,145.4363,21.8765926361084
1970-07-23T00:00:00Z,-17.7371,145.4363,21.055965423583984
1970-07-24T00:00:00Z,-17.7371,145.4363,20.07891082763672
1970-07-25T00:00:00Z,-17.7371,145.4363,21.83065414428711
1970-07-26T00:00:00Z,-17.7371,145.4363,23.07790756225586
1970-07-27T00:00:00Z,-17.7371,145.4363,23.659923553466797
1970-07-28T00:00:00Z,-17.7371,145.4363,21.60248374938965
1970-07-29T00:00:00Z,-17.7371,145.4363,20.135713577270508
1970-07-30T00:00:00Z,-17.7371,145.4363,21.37076759338379
1970-07-31T00:00:00Z,-17.7371,145.4363,21.922449111938477
1970-08-01T00:00:00Z,-17.7371,145.4363,23.928550720214844
1970-08-02T00:00:00Z,-17.7371,145.4363,23.468868255615234
1970-08-03T00:00:00Z,-17.7371,145.4363,23.240901947021484
1970-08-04T00:00:00Z,-17.7371,145.4363,23.617557525634766
1970-08-05T00:00:00Z,-17.7371,145.4363,22.631887435913086
1970-08-06T00:00:00Z,-17.7371,145.4363,20.929964065551758
1970-08-07T00:00:00Z,-17.7371,145.4363,15.739957809448242
1970-08-08T00:00:00Z,-17.7371,145.4363,14.77342414855957
